@odata.context,value
https://ghoapi.azureedge.net/api/$metadata#Indicator,"{'IndicatorCode': 'ORALHEALTH_UNTREATEDCARIESPERMANENT', 'IndicatorName': 'Prevalence of untreated caries of permanent teeth in people 5+ years (%)', 'Language': 'EN'}"
https://ghoapi.azureedge.net/api/$metadata#Indicator,"{'IndicatorCode': 'MALARIA_EST_INCIDENCE', 'IndicatorName': 'Estimated malaria incidence (per 1000 population at risk)', 'Language': 'EN'}"
https://ghoapi.azureedge.net/api/$metadata#Indicator,"{'IndicatorCode': 'E23_vending_machines', 'IndicatorName': 'Ban on tobacco vending machines', 'Language': 'EN'}"
https://ghoapi.azureedge.net/api/$metadata#Indicator,"{'IndicatorCode': 'IHRSPAR2_C01', 'IndicatorName': 'Policy, Legal and normative Instruments to implement IHR', 'Language': 'EN'}"
https://ghoapi.azureedge.net/api/$metadata#Indicator,"{'IndicatorCode': 'SA_0000001837', 'IndicatorName': 'Alcohol poisoning deaths, per 100,000 population', 'Language': 'EN'}"
https://ghoapi.azureedge.net/api/$metadata#Indicator,"{'IndicatorCode': 'IHRSPAR2_C07', 'IndicatorName': 'Health emergency management', 'Language': 'EN'}"
https://ghoapi.azureedge.net/api/$metadata#Indicator,"{'IndicatorCode': 'SRH_PREGNANCY_UNINTENDED_RATE', 'IndicatorName': 'Unintended pregnancy rate (model-estimated)', 'Language': 'EN'}"
https://ghoapi.azureedge.net/api/$metadata#Indicator,"{'IndicatorCode': 'IHRSPAR_CAPACITY05', 'IndicatorName': 'Laboratory (SPAR)', 'Language': 'EN'}"
https://ghoapi.azureedge.net/api/$metadata#Indicator,"{'IndicatorCode': 'STI_CHLAMYDIA_INCIDENCE_PER1000', 'IndicatorName': 'Incident cases of chlamydia in individuals (per 1000)', 'Language': 'EN'}"
https://ghoapi.azureedge.net/api/$metadata#Indicator,"{'IndicatorCode': 'ASSISTIVETECH_SATISFACTIONACTIVITIES', 'IndicatorName': 'Satisfaction with assistive products for different environments and activities (%)', 'Language': 'EN'}"
https://ghoapi.azureedge.net/api/$metadata#Indicator,"{'IndicatorCode': 'NCD_CCS_BPmsmt', 'IndicatorName': 'General availability of blood pressure measurement at the primary health care level', 'Language': 'EN'}"
https://ghoapi.azureedge.net/api/$metadata#Indicator,"{'IndicatorCode': 'vbcg', 'IndicatorName': 'BCG immunization coverage among one-year-olds (%)', 'Language': 'EN'}"
https://ghoapi.azureedge.net/api/$metadata#Indicator,"{'IndicatorCode': 'MH_27', 'IndicatorName': 'Publication year of the policy or plan (latest revision)', 'Language': 'EN'}"
https://ghoapi.azureedge.net/api/$metadata#Indicator,"{'IndicatorCode': 'NLIS_NU_CA_095', 'IndicatorName': 'NLIS: Minimum acceptable diet (MAD) in children 6-23 months (%)', 'Language': 'EN'}"
https://ghoapi.azureedge.net/api/$metadata#Indicator,"{'IndicatorCode': 'SA_0000001838', 'IndicatorName': 'Alcohol-related cardiomyopathy deaths (% of all cardiomyopathy deaths)', 'Language': 'EN'}"
https://ghoapi.azureedge.net/api/$metadata#Indicator,"{'IndicatorCode': 'HAZARD_DALY_TOTAL', 'IndicatorName': 'Disability-adjusted life years caused by hazards, all ages', 'Language': 'EN'}"
https://ghoapi.azureedge.net/api/$metadata#Indicator,"{'IndicatorCode': 'TB_ps_prev_bc_100k_bysex', 'IndicatorName': 'Prevalence of bacteriologically-confirmed pulmonary TB among those aged ≥15 years, per 100,000 population by sex.', 'Language': 'EN'}"
https://ghoapi.azureedge.net/api/$metadata#Indicator,"{'IndicatorCode': 'E_compl_e9', 'IndicatorName': 'Compliance with ban on free distribution in mail or through other means (score)', 'Language': 'EN'}"
https://ghoapi.azureedge.net/api/$metadata#Indicator,"{'IndicatorCode': 'Yth_daily_tob_smoking', 'IndicatorName': 'Prevalence of daily tobacco smoking among adolescents (%)', 'Language': 'EN'}"
https://ghoapi.azureedge.net/api/$metadata#Indicator,"{'IndicatorCode': 'FOODBORNE_DTH_100K_LT5', 'IndicatorName': 'Foodborne deaths per 100,000, aged less than 5 years', 'Language': 'EN'}"
https://ghoapi.azureedge.net/api/$metadata#Indicator,"{'IndicatorCode': 'TAXBEV_EXCISE', 'IndicatorName': 'Excise taxes on beverages (%)', 'Language': 'EN'}"
https://ghoapi.azureedge.net/api/$metadata#Indicator,"{'IndicatorCode': 'HIV_0000000028', 'IndicatorName': 'Estimated number of tests performed where results were received by a person (testing volume), estimated number per 1000 population', 'Language': 'EN'}"
https://ghoapi.azureedge.net/api/$metadata#Indicator,"{'IndicatorCode': 'NCD_CCS_EyePlan', 'IndicatorName': 'Existence of operational policy/strategy/action plan for eye health', 'Language': 'EN'}"
https://ghoapi.azureedge.net/api/$metadata#Indicator,"{'IndicatorCode': 'FOODBORNE_YLD_100K', 'IndicatorName': 'Foodborne years lived with disability per 100,000', 'Language': 'EN'}"
https://ghoapi.azureedge.net/api/$metadata#Indicator,"{'IndicatorCode': 'FOODBORNE_YLL_100K_TOTAL', 'IndicatorName': 'Foodborne years of life lost per 100,000, all ages', 'Language': 'EN'}"
https://ghoapi.azureedge.net/api/$metadata#Indicator,"{'IndicatorCode': 'FINPROTECTION_IMP_P365_POP', 'IndicatorName': 'Population pushed further below the $3.65 a day poverty line by household health expenditures (%, national, rural, urban)', 'Language': 'EN'}"
https://ghoapi.azureedge.net/api/$metadata#Indicator,"{'IndicatorCode': 'AIR_71', 'IndicatorName': 'Ambient air pollution attributable DALYs in children under 15 years', 'Language': 'EN'}"
https://ghoapi.azureedge.net/api/$metadata#Indicator,"{'IndicatorCode': 'ASSISTIVETECH_Q06', 'IndicatorName': 'Workforce availability for assistive technology', 'Language': 'EN'}"
https://ghoapi.azureedge.net/api/$metadata#Indicator,"{'IndicatorCode': 'PRISON_D4_HEPB_DIAG_TOT', 'IndicatorName': 'In-prison Hepatitis B diagnosis (number of diagnoses)', 'Language': 'EN'}"
https://ghoapi.azureedge.net/api/$metadata#Indicator,"{'IndicatorCode': 'PRISON_C16_LABTESTS', 'IndicatorName': 'In-prison laboratory tests', 'Language': 'EN'}"
https://ghoapi.azureedge.net/api/$metadata#Indicator,"{'IndicatorCode': 'M2_adult_representative', 'IndicatorName': 'Most recent survey among adults was representative of the national population', 'Language': 'EN'}"
https://ghoapi.azureedge.net/api/$metadata#Indicator,"{'IndicatorCode': 'R_afford_inflation_adjusted_price_ppp', 'IndicatorName': 'Inflation-adjusted prices for most sold brand of cigarettes: Prices in purchasing power parity adjusted by year on year changes in average consumer prices in the United States of America', 'Language': 'EN'}"
https://ghoapi.azureedge.net/api/$metadata#Indicator,"{'IndicatorCode': 'FOODBORNE_ILL_100K_TOTAL', 'IndicatorName': 'Foodborne illnesses per 100,000, all ages', 'Language': 'EN'}"
https://ghoapi.azureedge.net/api/$metadata#Indicator,"{'IndicatorCode': 'PRISON_B20_CLINICALREP', 'IndicatorName': 'In-prison clinical health records', 'Language': 'EN'}"
https://ghoapi.azureedge.net/api/$metadata#Indicator,"{'IndicatorCode': 'NLIS_NU_CA_049', 'IndicatorName': 'NLIS: Children with diarrhoea receiving zinc and ORS (%)', 'Language': 'EN'}"
https://ghoapi.azureedge.net/api/$metadata#Indicator,"{'IndicatorCode': 'OHS_POLICYSTATUS', 'IndicatorName': 'Existence of national policy instruments for occupational health and safety for health workers', 'Language': 'EN'}"
https://ghoapi.azureedge.net/api/$metadata#Indicator,"{'IndicatorCode': 'IHRSPAR2_C14', 'IndicatorName': 'Chemical events', 'Language': 'EN'}"
https://ghoapi.azureedge.net/api/$metadata#Indicator,"{'IndicatorCode': 'NCD_CCS_PA_MASS_PART', 'IndicatorName': 'Implementation of a recent mass participation event', 'Language': 'EN'}"
https://ghoapi.azureedge.net/api/$metadata#Indicator,"{'IndicatorCode': 'HEPATITIS_HCV_LIVINGWITH_NUM', 'IndicatorName': 'People living with chronic hepatitis C (HCV) (number)', 'Language': 'EN'}"
https://ghoapi.azureedge.net/api/$metadata#Indicator,"{'IndicatorCode': 'IMMUNIZATION_VACCINATIONCARDSSEEN', 'IndicatorName': 'Proportion of vaccination cards seen (%)', 'Language': 'EN'}"
https://ghoapi.azureedge.net/api/$metadata#Indicator,"{'IndicatorCode': 'NUT_BF_CBF', 'IndicatorName': 'Continued breastfeeding 12-23 months', 'Language': 'EN'}"
https://ghoapi.azureedge.net/api/$metadata#Indicator,"{'IndicatorCode': 'TB_Notification_agesex_num', 'IndicatorName': 'The number of new and relapse cases of tuberculosis detected in a given year by age and sex', 'Language': 'EN'}"
https://ghoapi.azureedge.net/api/$metadata#Indicator,"{'IndicatorCode': 'R_Ad_val', 'IndicatorName': 'Taxes as a % of price: ad valorem excise', 'Language': 'EN'}"
https://ghoapi.azureedge.net/api/$metadata#Indicator,"{'IndicatorCode': 'FINPROTECTION_IMP_BNLFHU_P_HH', 'IndicatorName': 'Households further impoverished by out-of-pocket payments (relative poverty line reflecting basic needs: food, housing, utilities - developed by WHO/Europe) (%, national)', 'Language': 'EN'}"
https://ghoapi.azureedge.net/api/$metadata#Indicator,"{'IndicatorCode': 'ORAL_HEALTH_CANCER_LIPORALCAVITY_NEWCASE_NUMBER', 'IndicatorName': 'Number of new cases of lip and oral cavity cancer', 'Language': 'EN'}"
https://ghoapi.azureedge.net/api/$metadata#Indicator,"{'IndicatorCode': 'FOODBORNE_YLD_LT5', 'IndicatorName': 'Foodborne years lived with disability, aged less than 5 years', 'Language': 'EN'}"
https://ghoapi.azureedge.net/api/$metadata#Indicator,"{'IndicatorCode': 'FOODBORNE_YLD_TOTAL', 'IndicatorName': 'Foodborne years lived with disability, all ages', 'Language': 'EN'}"
https://ghoapi.azureedge.net/api/$metadata#Indicator,"{'IndicatorCode': 'NUTRITION_ANAEMIA_NONPREGNANT_PREV', 'IndicatorName': 'Prevalence of anaemia in non-pregnant women (aged 15-49) (%)', 'Language': 'EN'}"
https://ghoapi.azureedge.net/api/$metadata#Indicator,"{'IndicatorCode': 'ASSISTIVETECH_SATISFACTIONSERVICES', 'IndicatorName': 'Satisfaction with assistive products and related services (%)', 'Language': 'EN'}"
https://ghoapi.azureedge.net/api/$metadata#Indicator,"{'IndicatorCode': 'FOODBORNE_YLD_CASE', 'IndicatorName': 'Foodborne years lived with disability per case', 'Language': 'EN'}"
https://ghoapi.azureedge.net/api/$metadata#Indicator,"{'IndicatorCode': 'SA_0000001833', 'IndicatorName': 'Alcohol-attributable DALYs per 100,000 people (age standardized)', 'Language': 'EN'}"
https://ghoapi.azureedge.net/api/$metadata#Indicator,"{'IndicatorCode': 'HEMOGLOBINLEVEL_PREGNANT_MEAN', 'IndicatorName': 'Mean hemoglobin level of pregnant women (aged 15-49 years)', 'Language': 'EN'}"
https://ghoapi.azureedge.net/api/$metadata#Indicator,"{'IndicatorCode': 'RADON_Q202', 'IndicatorName': 'Existence of any subnational radon activity', 'Language': 'EN'}"
https://ghoapi.azureedge.net/api/$metadata#Indicator,"{'IndicatorCode': 'HEPATITIS_HBV_LIVINGWITH_NUM', 'IndicatorName': 'People living with chronic hepatitis B (HBV) (number)', 'Language': 'EN'}"
https://ghoapi.azureedge.net/api/$metadata#Indicator,"{'IndicatorCode': 'TAXBEV_EXCISE_UNIFORMTIERED_ALCOHOLIC', 'IndicatorName': 'Uniform or tiered excise tax system applied on alcoholic beverage', 'Language': 'EN'}"
https://ghoapi.azureedge.net/api/$metadata#Indicator,"{'IndicatorCode': 'SRHINSTITUTIONALBIRTH', 'IndicatorName': 'Institutional Births (birth taken place in a facility) (%)', 'Language': 'EN'}"
https://ghoapi.azureedge.net/api/$metadata#Indicator,"{'IndicatorCode': 'PRISON_D4_COVID_TOT', 'IndicatorName': 'In-prison COVID-19 diagnosis (number of diagnoses)', 'Language': 'EN'}"
https://ghoapi.azureedge.net/api/$metadata#Indicator,"{'IndicatorCode': 'ASSISTIVETECH_BARRIERAT', 'IndicatorName': 'Barriers to accessing assistive products (%)', 'Language': 'EN'}"
https://ghoapi.azureedge.net/api/$metadata#Indicator,"{'IndicatorCode': 'HEPATITIS_HBV_PREVALENCE_PER100', 'IndicatorName': 'Prevalence of chronic hepatitis B (HBV) in the general population (%)', 'Language': 'EN'}"
https://ghoapi.azureedge.net/api/$metadata#Indicator,"{'IndicatorCode': 'NCD_HYP_CONTROL_C', 'IndicatorName': 'Prevalence of controlled hypertension among adults aged 30-79 years with hypertension, crude', 'Language': 'EN'}"
https://ghoapi.azureedge.net/api/$metadata#Indicator,"{'IndicatorCode': 'M1_adult_recent', 'IndicatorName': 'Most recent survey among adults was recent (in the past 5 years)', 'Language': 'EN'}"
https://ghoapi.azureedge.net/api/$metadata#Indicator,"{'IndicatorCode': 'NUT_CF_MDD', 'IndicatorName': 'Minimum dietary diversity 6-23 months', 'Language': 'EN'}"
https://ghoapi.azureedge.net/api/$metadata#Indicator,"{'IndicatorCode': 'PRISON_D3_DEATHS_SUICIDE_MRATE', 'IndicatorName': 'In-prison suicide mortality rate (per 100 000 incarcerated persons per year)', 'Language': 'EN'}"
https://ghoapi.azureedge.net/api/$metadata#Indicator,"{'IndicatorCode': 'FOODBORNE_DALY_TOTAL', 'IndicatorName': 'Foodborne disability-adjusted life years, all ages', 'Language': 'EN'}"
https://ghoapi.azureedge.net/api/$metadata#Indicator,"{'IndicatorCode': 'PRISON_D4_TB_DIAG_TOT', 'IndicatorName': 'In-prison TB diagnosis (number of diagnoses)', 'Language': 'EN'}"
https://ghoapi.azureedge.net/api/$metadata#Indicator,"{'IndicatorCode': 'STI_CHLAMYDIA_PREVALENTCASES', 'IndicatorName': 'Prevalent cases of chlamydia in individuals (in thousands)', 'Language': 'EN'}"
https://ghoapi.azureedge.net/api/$metadata#Indicator,"{'IndicatorCode': 'IHRSPAR_CAPACITY02', 'IndicatorName': 'IHR Coordination and National IHR Focal Point Functions', 'Language': 'EN'}"
https://ghoapi.azureedge.net/api/$metadata#Indicator,"{'IndicatorCode': 'MALARIA_MICR_TEST', 'IndicatorName': 'Number of malaria suspects examined by microscopy', 'Language': 'EN'}"
https://ghoapi.azureedge.net/api/$metadata#Indicator,"{'IndicatorCode': 'HEMOGLOBINLEVEL_CHILDREN_MEAN', 'IndicatorName': 'Mean hemoglobin level of children aged 6-59 months', 'Language': 'EN'}"
https://ghoapi.azureedge.net/api/$metadata#Indicator,"{'IndicatorCode': 'MALARIA_EST_CASES', 'IndicatorName': 'Estimated number of malaria cases', 'Language': 'EN'}"
https://ghoapi.azureedge.net/api/$metadata#Indicator,"{'IndicatorCode': 'IHRSPAR2_C12', 'IndicatorName': 'Zoonotic diseases', 'Language': 'EN'}"
https://ghoapi.azureedge.net/api/$metadata#Indicator,"{'IndicatorCode': 'FOODBORNE_YLL_CASE_LT5', 'IndicatorName': 'Foodborne years of life lost per case, aged less than 5 years', 'Language': 'EN'}"
https://ghoapi.azureedge.net/api/$metadata#Indicator,"{'IndicatorCode': 'TB_cc_prct', 'IndicatorName': 'Percentage of TB-affected households facing costs >20% of household income or expenditure due to TB.', 'Language': 'EN'}"
https://ghoapi.azureedge.net/api/$metadata#Indicator,"{'IndicatorCode': 'Rev_other', 'IndicatorName': 'Tobacco tax revenues - other', 'Language': 'EN'}"
https://ghoapi.azureedge.net/api/$metadata#Indicator,"{'IndicatorCode': 'NCD_CCS_cancer_surgery', 'IndicatorName': 'General availability of cancer surgery in the public sector', 'Language': 'EN'}"
https://ghoapi.azureedge.net/api/$metadata#Indicator,"{'IndicatorCode': 'STI_SYPHILIS_INCIDENCE_PER1000', 'IndicatorName': 'Incident rate of active syphilis (per 1000)', 'Language': 'EN'}"
https://ghoapi.azureedge.net/api/$metadata#Indicator,"{'IndicatorCode': 'STI_GONORRHOEA_INCIDENTCASES', 'IndicatorName': 'Incident cases of gonorrhoea in individuals (in thousands)', 'Language': 'EN'}"
https://ghoapi.azureedge.net/api/$metadata#Indicator,"{'IndicatorCode': 'NCD_CCS_OBES_TARGET', 'IndicatorName': 'Existence of a national target on obesity', 'Language': 'EN'}"
https://ghoapi.azureedge.net/api/$metadata#Indicator,"{'IndicatorCode': 'GHE_DALY_NUMERIC', 'IndicatorName': 'Disability-adjusted life years (DALYs)', 'Language': 'EN'}"
https://ghoapi.azureedge.net/api/$metadata#Indicator,"{'IndicatorCode': 'HIV_0000000027', 'IndicatorName': 'Reported number of tests performed where results were received by a person (testing volume)', 'Language': 'EN'}"
https://ghoapi.azureedge.net/api/$metadata#Indicator,"{'IndicatorCode': 'GHE_DEATHS_NUMERIC', 'IndicatorName': 'GHE Deaths', 'Language': 'EN'}"
https://ghoapi.azureedge.net/api/$metadata#Indicator,"{'IndicatorCode': 'NCD_CCS_CVD_GUIDE', 'IndicatorName': 'Existence of evidence-based national guidelines/protocols/standards for the management of cardiovascular diseases', 'Language': 'EN'}"
https://ghoapi.azureedge.net/api/$metadata#Indicator,"{'IndicatorCode': 'IHRSPAR_CAPACITY12', 'IndicatorName': 'Chemical Events', 'Language': 'EN'}"
https://ghoapi.azureedge.net/api/$metadata#Indicator,"{'IndicatorCode': 'TB_e_inc_rr_num', 'IndicatorName': 'Estimated number of MDR/RR-TB incident cases', 'Language': 'EN'}"
https://ghoapi.azureedge.net/api/$metadata#Indicator,"{'IndicatorCode': 'Adult_curr_e-cig', 'IndicatorName': 'Prevalence of current e-cigarette use among adults (%)', 'Language': 'EN'}"
https://ghoapi.azureedge.net/api/$metadata#Indicator,"{'IndicatorCode': 'FINPROTECTION_IMP_PRELPL_POP', 'IndicatorName': 'Population pushed further below a relative poverty line by household health expenditures - 60% of median daily per capita consumption or income (%, national, rural, urban)', 'Language': 'EN'}"
https://ghoapi.azureedge.net/api/$metadata#Indicator,"{'IndicatorCode': 'NLIS_NU_CA_114', 'IndicatorName': 'NLIS: Continued breastfeeding at 1 year in infants 12-15 months (%)', 'Language': 'EN'}"
https://ghoapi.azureedge.net/api/$metadata#Indicator,"{'IndicatorCode': 'R_Price_lowest_cost_estimate', 'IndicatorName': 'Cheapest brand of cigarettes - price in currency reported', 'Language': 'EN'}"
https://ghoapi.azureedge.net/api/$metadata#Indicator,"{'IndicatorCode': 'CCH_SURVEY_PLAN_STRATEGY_DEVELOPED', 'IndicatorName': 'National health and climate change plan or strategy developed', 'Language': 'EN'}"
https://ghoapi.azureedge.net/api/$metadata#Indicator,"{'IndicatorCode': 'TB_notif_num_newrel_ep', 'IndicatorName': 'Number of people diagnosed with new episode of pulmonary TB who have extrapulmonary TB.', 'Language': 'EN'}"
https://ghoapi.azureedge.net/api/$metadata#Indicator,"{'IndicatorCode': 'GASPRSESC', 'IndicatorName': 'Proportion of isolates with decreased susceptibility or resistance (DS/R) to extended-spectrum cephalosporins reported to WHO-GASP', 'Language': 'EN'}"
https://ghoapi.azureedge.net/api/$metadata#Indicator,"{'IndicatorCode': 'NLIS_NU_CA_041', 'IndicatorName': 'NLIS: Children with diarrhoea <5 y receiving oral rehydration therapy (ORT) and continued feeding (%)', 'Language': 'EN'}"
https://ghoapi.azureedge.net/api/$metadata#Indicator,"{'IndicatorCode': 'NCD_CCS_CANCER_DEPT', 'IndicatorName': 'General availability of cancer centres or cancer departments at tertiary level in the public sector', 'Language': 'EN'}"
https://ghoapi.azureedge.net/api/$metadata#Indicator,"{'IndicatorCode': 'Youth_svy_yr', 'IndicatorName': 'Year of most recent adolescent survey', 'Language': 'EN'}"
https://ghoapi.azureedge.net/api/$metadata#Indicator,"{'IndicatorCode': 'R_Sp_excise', 'IndicatorName': 'Taxes as a % of price: specific excise', 'Language': 'EN'}"
https://ghoapi.azureedge.net/api/$metadata#Indicator,"{'IndicatorCode': 'M_Est_cig_daily_std', 'IndicatorName': 'Estimate of daily cigarette smoking prevalence (%) (age-standardized rate)', 'Language': 'EN'}"
https://ghoapi.azureedge.net/api/$metadata#Indicator,"{'IndicatorCode': 'NCD_HYP_TREATMENT_A', 'IndicatorName': 'Prevalence of treatment (taking medicine) for hypertension among adults aged 30-79 with hypertension, age-standardized', 'Language': 'EN'}"
https://ghoapi.azureedge.net/api/$metadata#Indicator,"{'IndicatorCode': 'FOODBORNE_YLL_100K_GE5', 'IndicatorName': 'Foodborne years of life lost per 100,000, aged 5 years and above', 'Language': 'EN'}"
https://ghoapi.azureedge.net/api/$metadata#Indicator,"{'IndicatorCode': 'FOODBORNE_YLD_GE5', 'IndicatorName': 'Foodborne years lived with disability, aged 5 years and above', 'Language': 'EN'}"
https://ghoapi.azureedge.net/api/$metadata#Indicator,"{'IndicatorCode': 'IHRSPAR_CAPACITY08', 'IndicatorName': 'National Health Emergency Framework', 'Language': 'EN'}"
https://ghoapi.azureedge.net/api/$metadata#Indicator,"{'IndicatorCode': 'E_compl_e6', 'IndicatorName': 'Compliance with ban on advertising at point of sale (score)', 'Language': 'EN'}"
https://ghoapi.azureedge.net/api/$metadata#Indicator,"{'IndicatorCode': 'NCD_HYP_PREVALENCE_C', 'IndicatorName': 'Prevalence of hypertension among adults aged 30-79 years, crude', 'Language': 'EN'}"
https://ghoapi.azureedge.net/api/$metadata#Indicator,"{'IndicatorCode': 'GLASSAMC_GPW13_T4B', 'IndicatorName': 'Target ≥60% of total antibiotic consumption being Access group antibiotics (GPW13 target 4b)', 'Language': 'EN'}"
https://ghoapi.azureedge.net/api/$metadata#Indicator,"{'IndicatorCode': 'MALARIA_RDT_TEST', 'IndicatorName': 'Number of malaria suspects examined by rapid diagnostic test (RDT)', 'Language': 'EN'}"
https://ghoapi.azureedge.net/api/$metadata#Indicator,"{'IndicatorCode': 'TB_cc_prct_Q4', 'IndicatorName': 'Percentage of TB-affected households facing costs >20% of household income or expenditure due to TB among Q4 income or expenditure quantile.', 'Language': 'EN'}"
https://ghoapi.azureedge.net/api/$metadata#Indicator,"{'IndicatorCode': 'NCD_CCS_TEL_HYDRO_COMBO', 'IndicatorName': 'General availability of Fixed dose combination avail (telmisartan + hydrochlorothiazide) in the public health sector', 'Language': 'EN'}"
https://ghoapi.azureedge.net/api/$metadata#Indicator,"{'IndicatorCode': 'CCH_SURVEY_MOH_FOCALPOINT', 'IndicatorName': 'Designation of a focal point responsible for health and climate change within the Ministry of Health', 'Language': 'EN'}"
https://ghoapi.azureedge.net/api/$metadata#Indicator,"{'IndicatorCode': 'NCD_CCS_FOOD_TAX', 'IndicatorName': 'Existence of tax on foods high in fat, sugars or salt', 'Language': 'EN'}"
https://ghoapi.azureedge.net/api/$metadata#Indicator,"{'IndicatorCode': 'M_Est_smk_daily', 'IndicatorName': 'Estimate of daily tobacco smoking prevalence (%)', 'Language': 'EN'}"
https://ghoapi.azureedge.net/api/$metadata#Indicator,"{'IndicatorCode': 'IHRSPAR_CAPACITY09', 'IndicatorName': 'Health Service Provision', 'Language': 'EN'}"
https://ghoapi.azureedge.net/api/$metadata#Indicator,"{'IndicatorCode': 'PRISON_A2_PRISIONERS_PER100KPOP', 'IndicatorName': 'Number of prisoners (per 100 000 inhabitants)', 'Language': 'EN'}"
https://ghoapi.azureedge.net/api/$metadata#Indicator,"{'IndicatorCode': 'HAZARD_ILL_GE5', 'IndicatorName': 'Illnesses caused by hazards, aged 5 years and above', 'Language': 'EN'}"
https://ghoapi.azureedge.net/api/$metadata#Indicator,"{'IndicatorCode': 'NUTRITION_ANAEMIA_CHILDREN_NUM', 'IndicatorName': 'Number of children aged 6-59 months with anaemia (thousands)', 'Language': 'EN'}"
https://ghoapi.azureedge.net/api/$metadata#Indicator,"{'IndicatorCode': 'PRISON_F1_ALCOHOL_TOT', 'IndicatorName': 'In-prison people who drink/drank alcohol (number of prisoners, in the last 12 months)', 'Language': 'EN'}"
https://ghoapi.azureedge.net/api/$metadata#Indicator,"{'IndicatorCode': 'NCD_CCS_TOB_MGMT_GUIDE', 'IndicatorName': 'Existence of evidence-based national guidelines/protocols/standards for the management of tobacco dependence', 'Language': 'EN'}"
https://ghoapi.azureedge.net/api/$metadata#Indicator,"{'IndicatorCode': 'TAXBEV_ALCOHOLBASEDTIERED', 'IndicatorName': 'If tiered on the beverage, the tiers are alcohol-based', 'Language': 'EN'}"
https://ghoapi.azureedge.net/api/$metadata#Indicator,"{'IndicatorCode': 'NCD_CCS_BP_SVY', 'IndicatorName': 'Has conducted a recent, national adult risk factor survey covering raised blood pressure/hypertension', 'Language': 'EN'}"
https://ghoapi.azureedge.net/api/$metadata#Indicator,"{'IndicatorCode': 'uwgt5', 'IndicatorName': 'Underweight prevalence in children aged < 5 years (%) (Health inequality monitor)', 'Language': 'EN'}"
https://ghoapi.azureedge.net/api/$metadata#Indicator,"{'IndicatorCode': 'CARE_SEEK', 'IndicatorName': 'Care-seeking by type of patient and source of care (%) (see CARE_SOURCE)', 'Language': 'EN'}"
https://ghoapi.azureedge.net/api/$metadata#Indicator,"{'IndicatorCode': 'ORALHEALTH_UHC_ADVANCE_CURATIVE', 'IndicatorName': 'Oral health interventions as part of health benefit packages: Advanced curative oral health care', 'Language': 'EN'}"
https://ghoapi.azureedge.net/api/$metadata#Indicator,"{'IndicatorCode': 'PRISON_D3_DEATHS_TOT', 'IndicatorName': 'In-prison total deaths', 'Language': 'EN'}"
https://ghoapi.azureedge.net/api/$metadata#Indicator,"{'IndicatorCode': 'TOB_R_PRICE', 'IndicatorName': 'Retail price for tobacco and nicotine products', 'Language': 'EN'}"
https://ghoapi.azureedge.net/api/$metadata#Indicator,"{'IndicatorCode': 'FOODBORNE_ILL_100K', 'IndicatorName': 'Foodborne illnesses per 100,000', 'Language': 'EN'}"
https://ghoapi.azureedge.net/api/$metadata#Indicator,"{'IndicatorCode': 'IHRSPAR2_C15', 'IndicatorName': 'Radiation emergencies', 'Language': 'EN'}"
https://ghoapi.azureedge.net/api/$metadata#Indicator,"{'IndicatorCode': 'NCD_CCS_CANCER_GUIDE', 'IndicatorName': 'Existence of evidence-based national guidelines/protocols/standards for the management of cancer', 'Language': 'EN'}"
https://ghoapi.azureedge.net/api/$metadata#Indicator,"{'IndicatorCode': 'NCD_CCS_PA_POL_COMM_BASED', 'IndicatorName': 'Existence of policy promoting physical activity: community-based and sports initiatives', 'Language': 'EN'}"
https://ghoapi.azureedge.net/api/$metadata#Indicator,"{'IndicatorCode': 'E17b_csr_promo_self', 'IndicatorName': 'Ban on tobacco companies/the tobacco industry publicizing their CSR activities', 'Language': 'EN'}"
https://ghoapi.azureedge.net/api/$metadata#Indicator,"{'IndicatorCode': 'VACCINEPREVENTABLE_WILDPOLIO', 'IndicatorName': 'Number of reported cases of poliomyelitis by wild poliovirus (WPV)', 'Language': 'EN'}"
https://ghoapi.azureedge.net/api/$metadata#Indicator,"{'IndicatorCode': 'NUTRITION_ANAEMIA_CHILDREN_PREV', 'IndicatorName': 'Prevalence of anaemia in children aged 6-59 months (%)', 'Language': 'EN'}"
https://ghoapi.azureedge.net/api/$metadata#Indicator,"{'IndicatorCode': 'CCH_SURVEY_SURVEILLANCE_WHICH_METEOROLOGICAL', 'IndicatorName': 'Existence of a health surveillance system which includes meteorological information', 'Language': 'EN'}"
https://ghoapi.azureedge.net/api/$metadata#Indicator,"{'IndicatorCode': 'HAZARD_DALY_GE5', 'IndicatorName': 'Disability-adjusted life years caused by hazards, aged 5 years and above', 'Language': 'EN'}"
https://ghoapi.azureedge.net/api/$metadata#Indicator,"{'IndicatorCode': 'AMRGLASS_SURVL04', 'IndicatorName': 'Number of surveillance sites reporting to GLASS: In- and outpatient facilities', 'Language': 'EN'}"
https://ghoapi.azureedge.net/api/$metadata#Indicator,"{'IndicatorCode': 'P_compl_p7', 'IndicatorName': 'Compliance with smoke-free pubs and bars law (score)', 'Language': 'EN'}"
https://ghoapi.azureedge.net/api/$metadata#Indicator,"{'IndicatorCode': 'M5_youth_representative', 'IndicatorName': 'Most recent school-based survey among adolescents was representative of the national population', 'Language': 'EN'}"
